Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
dark (158).png_flip_v,Dark,210.57055856299218,575.7293074586149,307.5143331692913,343.2855105710211,0.44695567950757736,0.3612660724779329,0.4458490040612306,0.3759413902527256,5.651144192913387,9.675491350982703,6.755720964566929,7.704011408022816,6.0637051573799425,6.393156081917624,6.095919475690451,6.285193951107564,0.006818785671262752,0.005307430107699202,0.007075054616417826,0.005510815039238113,0.0825759388155094,0.07285211120962248,0.08411334386658176,0.07423486404135266,0.980072266552925,0.9458950537085781,0.9709003161103169,0.967739270253901
dark (158).png_rot,Dark,636.9473425196851,987.5975571951145,534.5331569881891,864.180234360469,0.6730150817140126,0.6588111322839596,0.6886645115331873,0.6616053645303792,7.8297244094488185,9.418128836257674,6.836798720472442,8.301754603509208,3.8563657149953317,3.9906910366563504,3.78327870718982,3.9598839335908638,0.22979246086666003,0.22395250302311642,0.2314300357360481,0.22568476626816236,0.47936672899426386,0.4732362021476341,0.4810717573668694,0.4750629076955623,0.9730405950417239,0.9582659788633543,0.9773760565562187,0.9634813635332375
dark (158).png_scale,Dark,208.65766486220477,339.7015314030629,306.0977485236221,572.2015004030009,0.4527277597444259,0.3794824393109083,0.45007864030418787,0.3637047832255712,5.608575295275591,7.676111352222706,6.712906003937008,9.643251286502572,6.068332861574465,6.2938416146136476,6.102131654116121,6.39530942696232,0.006955232111147818,0.005604018958053415,0.0071583332253578585,0.005399219428856118,0.08339803421632801,0.07485999571235237,0.08460693367187974,0.07347938097763289,0.9802206104464345,0.9680230698093923,0.9709864190510378,0.9461372677164954
dark (159).png,Dark,344.6561269685039,695.5795771591543,332.6467150590551,621.5903031806064,0.3994027989339064,0.3240655113676669,0.4079632246545808,0.3380057302764501,6.368479330708662,10.428234856469714,6.323265255905511,9.031682063364128,6.231498972403586,6.52218085542186,6.204045429836546,6.401565539082853,0.005271526107017059,0.004158876753490378,0.005484990218027311,0.004220192642753691,0.07260527602741455,0.06448935379960306,0.07406071980494998,0.06496300980368513,0.9727075359070725,0.9448019488141554,0.9736359802057428,0.9506734539841442
dark (159).png_flip_h,Dark,347.55284202755905,626.1276582553165,335.17113681102364,699.6864653729308,0.4009611089091768,0.3444644750361642,0.4080654669226548,0.32295160827441916,6.4032357283464565,9.10217620435241,6.385334645669292,10.503627007254014,6.112082880820082,6.27485551758189,6.091024827974289,6.403490757265589,0.007603470956453633,0.006232457811806318,0.007872318540047236,0.006028523186068631,0.08719788389894352,0.07894591700529115,0.08872608714491605,0.07764356500102652,0.9724860102723935,0.9503237746180551,0.9734413686087396,0.9444875896252699
dark (159).png_flip_v,Dark,342.69728100393695,620.5713311426623,334.3163754921259,695.752743505487,0.40564937953635555,0.33789086029375387,0.40444905583230906,0.3162239177328747,6.329293799212598,9.046252092504186,6.382074311023622,10.486824973649949,6.204352424946289,6.373198369286245,6.188225109680216,6.503549847748673,0.005477005582917416,0.004374226182887234,0.005512605324527055,0.004228174740682051,0.07400679416727504,0.06613793301039302,0.07424692131345956,0.06502441649628277,0.9728730732729225,0.9507735741330837,0.97351302082624,0.9448097996250354
dark (159).png_rot,Dark,265.7368356299213,480.17341434682874,306.9462967519685,496.9723479446959,0.672837436078049,0.6452198478692777,0.6561099627240833,0.6420355198911664,5.710383858267717,7.287184574369149,6.512733759842519,7.393204786409573,3.817186866190758,4.0121188816928886,3.8951635570646745,4.025863333883693,0.2353444217386481,0.22877535270849578,0.2340874452867069,0.2289866390136401,0.4851230995723128,0.4783046651544346,0.48382584189634487,0.47852548418411334,0.9884225602351215,0.979124381149378,0.9866273984835653,0.9783940447242279
dark (159).png_scale,Dark,344.6561269685039,695.5795771591543,332.6467150590551,621.5903031806064,0.3994027989339064,0.3240655113676669,0.4079632246545808,0.3380057302764501,6.368479330708662,10.428234856469714,6.323265255905511,9.031682063364128,6.231498972403586,6.52218085542186,6.204045429836546,6.401565539082853,0.005271526107017059,0.004158876753490378,0.005484990218027311,0.004220192642753691,0.07260527602741455,0.06448935379960306,0.07406071980494998,0.06496300980368513,0.9727075359070725,0.9448019488141554,0.9736359802057428,0.9506734539841442
dark (16).png,Dark,252.12180118110237,479.481678963358,260.88644192913387,463.7805195610391,0.45871816447495184,0.3818230948159927,0.46789977867061455,0.3912226918790351,5.515871062992126,8.667865335730673,5.529281496062992,8.044516089032179,5.980293737326231,6.272980636710819,5.954587721899586,6.1747857427229365,0.00920456626069502,0.007529488181922609,0.009723524024684769,0.00757583355330391,0.09594043079273211,0.08677262345879955,0.0986079308407025,0.08703926443452926,0.9826539921380835,0.9672185141812111,0.9820334223027379,0.9682919802944492
dark (16).png_flip_h,Dark,254.3881028543307,463.97129394258786,259.384719488189,478.91921383842765,0.4692647260984813,0.4006476750317289,0.4724478121335231,0.38433409609563124,5.445189468503937,7.919213838427677,5.45890748031496,8.587017174034347,5.976711076465723,6.178992078665818,5.959791753093468,6.279164473369544,0.00926776786414901,0.007648483521903495,0.009651056838734772,0.007451216340835559,0.09626924672058575,0.08745560886474632,0.09823979254220142,0.08632042829386077,0.9824818473200901,0.9682509212359449,0.9821226682695396,0.967228122388244
